SKU_ID,Product_Name,Category,Sub_Category,MRP,Store_Price,Lead_Time_Days,Inventory_Turn
DM-F0436,FMCG Item 436,FMCG,Biscuits,174,160,4,16
DM-S0437,Staples Item 437,Staples,Oil,304,258,2,30
DM-F0438,FMCG Item 438,FMCG,Shampoo,243,223,5,22
DM-G0439,General Item 439,General,Toys,523,392,12,27
DM-S0440,Staples Item 440,Staples,Dal,745,633,1,34
DM-A0441,Apparel Item 441,Apparel,Mens,412,247,12,23
DM-A0442,Apparel Item 442,Apparel,Womens,1081,648,13,39
DM-S0443,Staples Item 443,Staples,Rice,493,419,3,18
DM-S0444,Staples Item 444,Staples,Dal,774,657,2,35
DM-S0445,Staples Item 445,Staples,Dal,728,618,3,16
DM-S0446,Staples Item 446,Staples,Rice,286,243,1,21
DM-A0447,Apparel Item 447,Apparel,Womens,987,592,11,28
DM-F0448,FMCG Item 448,FMCG,Soap,479,440,4,38
DM-F0449,FMCG Item 449,FMCG,Snacks,112,103,3,18
DM-F0450,FMCG Item 450,FMCG,Snacks,393,361,4,44
DM-G0451,General Item 451,General,Bedding,500,375,10,43
DM-A0452,Apparel Item 452,Apparel,Kids,1066,639,13,37
DM-F0453,FMCG Item 453,FMCG,Soap,228,209,3,32
DM-G0454,General Item 454,General,Toys,1194,895,11,17
DM-A0455,Apparel Item 455,Apparel,Womens,681,408,10,32
DM-A0456,Apparel Item 456,Apparel,Kids,199,119,13,30
DM-S0457,Staples Item 457,Staples,Dal,315,267,2,40
DM-F0458,FMCG Item 458,FMCG,Shampoo,456,419,4,40
DM-S0459,Staples Item 459,Staples,Oil,763,648,1,26
DM-F0460,FMCG Item 460,FMCG,Snacks,233,214,5,22
DM-G0461,General Item 461,General,Toys,1079,809,7,30
DM-A0462,Apparel Item 462,Apparel,Womens,966,579,10,22
DM-A0463,Apparel Item 463,Apparel,Womens,940,564,12,34
DM-A0464,Apparel Item 464,Apparel,Womens,787,472,12,31
DM-F0465,FMCG Item 465,FMCG,Snacks,63,57,3,34
DM-G0466,General Item 466,General,Kitchen,163,122,8,17
DM-G0467,General Item 467,General,Toys,230,172,8,19
DM-G0468,General Item 468,General,Toys,1293,969,7,30
DM-G0469,General Item 469,General,Toys,1155,866,12,45
DM-A0470,Apparel Item 470,Apparel,Kids,632,379,14,39
DM-F0471,FMCG Item 471,FMCG,Soap,223,205,3,29
DM-A0472,Apparel Item 472,Apparel,Kids,997,598,15,41
DM-F0473,FMCG Item 473,FMCG,Shampoo,128,117,4,34
DM-G0474,General Item 474,General,Kitchen,1106,829,12,15
DM-F0475,FMCG Item 475,FMCG,Soap,350,322,3,17
DM-F0476,FMCG Item 476,FMCG,Snacks,287,264,3,42
DM-F0477,FMCG Item 477,FMCG,Shampoo,234,215,5,31
DM-F0478,FMCG Item 478,FMCG,Shampoo,410,377,5,19
DM-F0479,FMCG Item 479,FMCG,Soap,335,308,3,34
DM-F0480,FMCG Item 480,FMCG,Soap,438,402,4,34
DM-G0481,General Item 481,General,Bedding,357,267,11,43
DM-F0482,FMCG Item 482,FMCG,Shampoo,70,64,5,45
DM-A0483,Apparel Item 483,Apparel,Kids,426,255,14,33
DM-A0484,Apparel Item 484,Apparel,Mens,481,288,11,30
DM-A0485,Apparel Item 485,Apparel,Womens,1192,715,14,21
DM-G0486,General Item 486,General,Bedding,938,703,12,33
DM-F0487,FMCG Item 487,FMCG,Shampoo,400,368,4,31
DM-S0488,Staples Item 488,Staples,Rice,149,126,3,36
DM-A0489,Apparel Item 489,Apparel,Womens,281,168,13,26
DM-S0490,Staples Item 490,Staples,Rice,487,413,2,15
DM-G0491,General Item 491,General,Toys,942,706,7,20
DM-F0492,FMCG Item 492,FMCG,Shampoo,375,345,4,17
DM-S0493,Staples Item 493,Staples,Oil,447,379,2,29
DM-F0494,FMCG Item 494,FMCG,Biscuits,240,220,5,16
DM-G0495,General Item 495,General,Toys,1135,851,7,38
DM-S0496,Staples Item 496,Staples,Dal,306,260,2,30
DM-G0497,General Item 497,General,Toys,1637,1227,8,23
DM-A0498,Apparel Item 498,Apparel,Womens,813,487,11,32
DM-G0499,General Item 499,General,Bedding,1790,1342,8,17
DM-S0500,Staples Item 500,Staples,Dal,284,241,3,44
DM-F0501,FMCG Item 501,FMCG,Biscuits,37,34,5,15
DM-G0502,General Item 502,General,Bedding,143,107,10,41
DM-S0503,Staples Item 503,Staples,Oil,716,608,3,17
DM-F0504,FMCG Item 504,FMCG,Shampoo,173,159,4,17
DM-G0505,General Item 505,General,Kitchen,849,636,7,17
DM-A0506,Apparel Item 506,Apparel,Mens,342,205,10,18
DM-F0507,FMCG Item 507,FMCG,Shampoo,88,80,4,34
DM-S0508,Staples Item 508,Staples,Flour,337,286,3,21
DM-S0509,Staples Item 509,Staples,Flour,549,466,2,44
DM-F0510,FMCG Item 510,FMCG,Biscuits,364,334,4,45
DM-S0511,Staples Item 511,Staples,Rice,157,133,1,42
DM-G0512,General Item 512,General,Bedding,795,596,8,36
DM-G0513,General Item 513,General,Kitchen,803,602,7,39
DM-A0514,Apparel Item 514,Apparel,Womens,675,405,14,27
DM-F0515,FMCG Item 515,FMCG,Soap,309,284,5,16
DM-S0516,Staples Item 516,Staples,Flour,264,224,3,30
DM-F0517,FMCG Item 517,FMCG,Shampoo,161,148,4,19
DM-S0518,Staples Item 518,Staples,Dal,612,520,2,42
DM-G0519,General Item 519,General,Kitchen,290,217,12,19
DM-F0520,FMCG Item 520,FMCG,Shampoo,149,137,3,41
DM-A0521,Apparel Item 521,Apparel,Mens,911,546,15,23
DM-F0522,FMCG Item 522,FMCG,Shampoo,203,186,5,29
DM-G0523,General Item 523,General,Toys,301,225,8,21
DM-F0524,FMCG Item 524,FMCG,Biscuits,334,307,4,23
DM-F0525,FMCG Item 525,FMCG,Soap,207,190,5,34
DM-G0526,General Item 526,General,Toys,219,164,9,42
DM-G0527,General Item 527,General,Bedding,655,491,7,34
DM-G0528,General Item 528,General,Bedding,291,218,11,28
DM-F0529,FMCG Item 529,FMCG,Snacks,476,437,4,45
DM-G0530,General Item 530,General,Bedding,1326,994,11,42
DM-F0531,FMCG Item 531,FMCG,Snacks,301,276,5,18
DM-F0532,FMCG Item 532,FMCG,Shampoo,292,268,4,40
DM-S0533,Staples Item 533,Staples,Flour,334,283,3,43
DM-A0534,Apparel Item 534,Apparel,Womens,681,408,15,32
DM-F0535,FMCG Item 535,FMCG,Biscuits,151,138,5,43
DM-S0536,Staples Item 536,Staples,Oil,454,385,1,19
DM-A0537,Apparel Item 537,Apparel,Womens,898,538,11,29
DM-S0538,Staples Item 538,Staples,Rice,185,157,2,19
DM-S0539,Staples Item 539,Staples,Rice,921,782,3,35
DM-A0540,Apparel Item 540,Apparel,Kids,885,531,11,43
DM-S0541,Staples Item 541,Staples,Flour,290,246,3,17
DM-A0542,Apparel Item 542,Apparel,Mens,291,174,13,41
DM-F0543,FMCG Item 543,FMCG,Shampoo,383,352,5,44
DM-A0544,Apparel Item 544,Apparel,Kids,588,352,15,16
DM-G0545,General Item 545,General,Bedding,773,579,11,18
DM-A0546,Apparel Item 546,Apparel,Womens,315,189,10,15
DM-A0547,Apparel Item 547,Apparel,Mens,567,340,15,36
DM-F0548,FMCG Item 548,FMCG,Shampoo,325,299,3,16
DM-A0549,Apparel Item 549,Apparel,Womens,650,390,10,40
DM-F0550,FMCG Item 550,FMCG,Soap,474,436,5,45
DM-F0551,FMCG Item 551,FMCG,Biscuits,117,107,5,17
DM-S0552,Staples Item 552,Staples,Flour,750,637,2,18
DM-F0553,FMCG Item 553,FMCG,Shampoo,454,417,3,21
DM-F0554,FMCG Item 554,FMCG,Biscuits,46,42,4,36
DM-F0555,FMCG Item 555,FMCG,Biscuits,169,155,5,19
DM-A0556,Apparel Item 556,Apparel,Kids,612,367,12,16
DM-G0557,General Item 557,General,Kitchen,302,226,12,35
DM-S0558,Staples Item 558,Staples,Dal,790,671,2,15
DM-G0559,General Item 559,General,Toys,1335,1001,7,24
DM-F0560,FMCG Item 560,FMCG,Snacks,364,334,5,38
DM-F0561,FMCG Item 561,FMCG,Soap,213,195,4,45
DM-S0562,Staples Item 562,Staples,Dal,566,481,3,21
DM-A0563,Apparel Item 563,Apparel,Womens,1103,661,12,45
DM-G0564,General Item 564,General,Toys,1078,808,9,34
DM-A0565,Apparel Item 565,Apparel,Kids,467,280,15,28
DM-F0566,FMCG Item 566,FMCG,Shampoo,320,294,3,29
DM-F0567,FMCG Item 567,FMCG,Biscuits,262,241,4,23
DM-S0568,Staples Item 568,Staples,Oil,136,115,3,40
DM-S0569,Staples Item 569,Staples,Dal,753,640,1,32
DM-F0570,FMCG Item 570,FMCG,Shampoo,326,299,5,22
DM-F0571,FMCG Item 571,FMCG,Biscuits,389,357,5,19
DM-A0572,Apparel Item 572,Apparel,Mens,1001,600,12,27
DM-S0573,Staples Item 573,Staples,Dal,375,318,3,28
DM-F0574,FMCG Item 574,FMCG,Snacks,105,96,4,15
DM-G0575,General Item 575,General,Bedding,145,108,12,38
DM-S0576,Staples Item 576,Staples,Dal,107,90,1,19
DM-A0577,Apparel Item 577,Apparel,Womens,434,260,14,34
DM-G0578,General Item 578,General,Kitchen,1718,1288,7,22
DM-A0579,Apparel Item 579,Apparel,Kids,341,204,15,24
DM-S0580,Staples Item 580,Staples,Oil,247,209,2,40
DM-F0581,FMCG Item 581,FMCG,Shampoo,156,143,3,15
DM-F0582,FMCG Item 582,FMCG,Shampoo,283,260,4,23
DM-F0583,FMCG Item 583,FMCG,Biscuits,308,283,5,44
DM-F0584,FMCG Item 584,FMCG,Soap,243,223,3,25
DM-A0585,Apparel Item 585,Apparel,Mens,211,126,10,19
DM-A0586,Apparel Item 586,Apparel,Mens,393,235,15,28
DM-G0587,General Item 587,General,Kitchen,915,686,9,28
DM-A0588,Apparel Item 588,Apparel,Kids,920,552,14,34
DM-G0589,General Item 589,General,Toys,1250,937,7,28
DM-F0590,FMCG Item 590,FMCG,Soap,197,181,4,42
DM-A0591,Apparel Item 591,Apparel,Womens,228,136,15,27
DM-F0592,FMCG Item 592,FMCG,Biscuits,96,88,4,31
DM-F0593,FMCG Item 593,FMCG,Biscuits,242,222,3,18
DM-S0594,Staples Item 594,Staples,Dal,550,467,1,29
DM-A0595,Apparel Item 595,Apparel,Mens,810,486,13,21
DM-S0596,Staples Item 596,Staples,Oil,820,697,1,33
DM-G0597,General Item 597,General,Toys,1179,884,11,40
DM-S0598,Staples Item 598,Staples,Dal,784,666,2,31
DM-F0599,FMCG Item 599,FMCG,Biscuits,475,437,5,25
DM-S0600,Staples Item 600,Staples,Oil,294,249,3,36
DM-A0601,Apparel Item 601,Apparel,Womens,642,385,13,15
DM-S0602,Staples Item 602,Staples,Dal,219,186,2,42
DM-A0603,Apparel Item 603,Apparel,Kids,282,169,15,41
DM-S0604,Staples Item 604,Staples,Flour,600,510,2,20
DM-F0605,FMCG Item 605,FMCG,Soap,393,361,4,33
DM-A0606,Apparel Item 606,Apparel,Womens,612,367,12,30
DM-G0607,General Item 607,General,Kitchen,1555,1166,9,40
DM-G0608,General Item 608,General,Bedding,348,261,10,15
DM-S0609,Staples Item 609,Staples,Oil,180,153,1,16
DM-G0610,General Item 610,General,Kitchen,512,384,10,36
DM-S0611,Staples Item 611,Staples,Flour,856,727,1,41
DM-F0612,FMCG Item 612,FMCG,Soap,342,314,3,24
DM-F0613,FMCG Item 613,FMCG,Snacks,215,197,5,21
DM-G0614,General Item 614,General,Kitchen,1087,815,12,37
DM-A0615,Apparel Item 615,Apparel,Kids,1193,715,15,38
DM-F0616,FMCG Item 616,FMCG,Snacks,20,18,5,34
DM-A0617,Apparel Item 617,Apparel,Kids,528,316,13,35
DM-G0618,General Item 618,General,Kitchen,1633,1224,11,45
DM-G0619,General Item 619,General,Bedding,1819,1364,12,33
DM-A0620,Apparel Item 620,Apparel,Womens,319,191,13,15
DM-G0621,General Item 621,General,Kitchen,1594,1195,12,25
DM-F0622,FMCG Item 622,FMCG,Snacks,320,294,4,17
DM-S0623,Staples Item 623,Staples,Oil,452,384,1,37
DM-A0624,Apparel Item 624,Apparel,Mens,303,181,13,40
DM-S0625,Staples Item 625,Staples,Rice,237,201,1,26
DM-G0626,General Item 626,General,Bedding,1672,1254,8,18
DM-G0627,General Item 627,General,Kitchen,104,78,8,33
DM-G0628,General Item 628,General,Toys,1501,1125,11,16
DM-S0629,Staples Item 629,Staples,Rice,466,396,1,28
DM-F0630,FMCG Item 630,FMCG,Snacks,105,96,4,15
DM-F0631,FMCG Item 631,FMCG,Shampoo,65,59,5,30
DM-A0632,Apparel Item 632,Apparel,Mens,587,352,13,39
DM-A0633,Apparel Item 633,Apparel,Womens,1165,699,14,39
DM-F0634,FMCG Item 634,FMCG,Snacks,416,382,5,44
DM-G0635,General Item 635,General,Bedding,1019,764,12,25
DM-A0636,Apparel Item 636,Apparel,Womens,338,202,15,16
DM-S0637,Staples Item 637,Staples,Flour,797,677,2,18
DM-S0638,Staples Item 638,Staples,Rice,716,608,1,26
DM-A0639,Apparel Item 639,Apparel,Kids,545,327,14,20
DM-G0640,General Item 640,General,Toys,1760,1320,10,19
DM-A0641,Apparel Item 641,Apparel,Kids,732,439,14,33
DM-F0642,FMCG Item 642,FMCG,Soap,394,362,5,15
DM-S0643,Staples Item 643,Staples,Flour,93,79,2,38
DM-F0644,FMCG Item 644,FMCG,Shampoo,45,41,4,32
DM-A0645,Apparel Item 645,Apparel,Mens,240,144,14,16
DM-F0646,FMCG Item 646,FMCG,Biscuits,332,305,3,43
DM-S0647,Staples Item 647,Staples,Flour,552,469,3,40
DM-G0648,General Item 648,General,Toys,419,314,12,35
DM-F0649,FMCG Item 649,FMCG,Biscuits,421,387,4,27
DM-F0650,FMCG Item 650,FMCG,Biscuits,130,119,5,17
DM-F0651,FMCG Item 651,FMCG,Biscuits,295,271,4,42
DM-F0652,FMCG Item 652,FMCG,Snacks,370,340,4,41
DM-F0653,FMCG Item 653,FMCG,Soap,217,199,5,31
DM-F0654,FMCG Item 654,FMCG,Soap,161,148,3,37
DM-F0655,FMCG Item 655,FMCG,Biscuits,415,381,3,31
DM-A0656,Apparel Item 656,Apparel,Kids,913,547,12,43
DM-A0657,Apparel Item 657,Apparel,Kids,1031,618,10,29
DM-G0658,General Item 658,General,Bedding,622,466,11,17
DM-F0659,FMCG Item 659,FMCG,Soap,169,155,5,31
DM-A0660,Apparel Item 660,Apparel,Mens,385,231,12,38
DM-F0661,FMCG Item 661,FMCG,Soap,353,324,3,19
DM-F0662,FMCG Item 662,FMCG,Snacks,490,450,4,21
DM-A0663,Apparel Item 663,Apparel,Womens,1150,690,13,24
DM-A0664,Apparel Item 664,Apparel,Kids,1075,645,12,44
DM-A0665,Apparel Item 665,Apparel,Kids,597,358,12,15
DM-F0666,FMCG Item 666,FMCG,Snacks,176,161,4,31
DM-F0667,FMCG Item 667,FMCG,Shampoo,53,48,4,32
DM-S0668,Staples Item 668,Staples,Flour,382,324,1,20
DM-F0669,FMCG Item 669,FMCG,Snacks,466,428,4,45
DM-F0670,FMCG Item 670,FMCG,Shampoo,486,447,4,43
DM-F0671,FMCG Item 671,FMCG,Snacks,357,328,4,27
DM-F0672,FMCG Item 672,FMCG,Soap,370,340,4,16
DM-F0673,FMCG Item 673,FMCG,Soap,320,294,3,34
DM-A0674,Apparel Item 674,Apparel,Womens,612,367,15,21
DM-A0675,Apparel Item 675,Apparel,Mens,463,277,11,36
DM-F0676,FMCG Item 676,FMCG,Soap,368,338,3,39
DM-A0677,Apparel Item 677,Apparel,Mens,1001,600,12,42
DM-A0678,Apparel Item 678,Apparel,Kids,788,472,13,38
DM-G0679,General Item 679,General,Toys,925,693,10,42
DM-A0680,Apparel Item 680,Apparel,Mens,662,397,15,20
DM-F0681,FMCG Item 681,FMCG,Shampoo,232,213,3,16
DM-F0682,FMCG Item 682,FMCG,Biscuits,29,26,5,34
DM-F0683,FMCG Item 683,FMCG,Snacks,273,251,5,25
DM-F0684,FMCG Item 684,FMCG,Biscuits,106,97,5,39
DM-S0685,Staples Item 685,Staples,Dal,312,265,3,41
DM-A0686,Apparel Item 686,Apparel,Mens,617,370,11,17
DM-G0687,General Item 687,General,Bedding,573,429,11,34
DM-F0688,FMCG Item 688,FMCG,Biscuits,416,382,4,27
DM-A0689,Apparel Item 689,Apparel,Kids,488,292,11,22
DM-S0690,Staples Item 690,Staples,Rice,519,441,3,35
DM-F0691,FMCG Item 691,FMCG,Snacks,205,188,5,15
DM-S0692,Staples Item 692,Staples,Dal,649,551,2,23
DM-S0693,Staples Item 693,Staples,Dal,293,249,3,20
DM-S0694,Staples Item 694,Staples,Dal,247,209,3,19
DM-A0695,Apparel Item 695,Apparel,Kids,363,217,11,29
DM-F0696,FMCG Item 696,FMCG,Biscuits,313,287,4,31
DM-S0697,Staples Item 697,Staples,Oil,227,192,1,34
DM-S0698,Staples Item 698,Staples,Dal,482,409,3,36
DM-S0699,Staples Item 699,Staples,Rice,137,116,3,20
DM-A0700,Apparel Item 700,Apparel,Womens,879,527,15,41
DM-G0701,General Item 701,General,Kitchen,604,453,8,16
DM-G0702,General Item 702,General,Toys,583,437,8,27
DM-G0703,General Item 703,General,Toys,1104,828,10,18
DM-A0704,Apparel Item 704,Apparel,Womens,412,247,10,36
DM-G0705,General Item 705,General,Toys,604,453,10,19
DM-G0706,General Item 706,General,Toys,802,601,11,30
DM-G0707,General Item 707,General,Toys,654,490,11,27
DM-A0708,Apparel Item 708,Apparel,Kids,816,489,14,17
DM-F0709,FMCG Item 709,FMCG,Shampoo,348,320,5,30
DM-G0710,General Item 710,General,Toys,1376,1032,11,42
DM-F0711,FMCG Item 711,FMCG,Soap,133,122,4,18
DM-G0712,General Item 712,General,Bedding,281,210,7,28
DM-A0713,Apparel Item 713,Apparel,Mens,635,381,12,32
DM-F0714,FMCG Item 714,FMCG,Shampoo,55,50,3,35
DM-A0715,Apparel Item 715,Apparel,Kids,551,330,15,20
DM-A0716,Apparel Item 716,Apparel,Mens,704,422,12,23
DM-S0717,Staples Item 717,Staples,Rice,244,207,2,30
DM-G0718,General Item 718,General,Toys,252,189,12,31
DM-G0719,General Item 719,General,Kitchen,2000,1500,9,31
DM-A0720,Apparel Item 720,Apparel,Womens,838,502,10,18
DM-G0721,General Item 721,General,Bedding,295,221,12,24
DM-S0722,Staples Item 722,Staples,Dal,460,391,2,41
DM-F0723,FMCG Item 723,FMCG,Biscuits,82,75,5,22
DM-S0724,Staples Item 724,Staples,Dal,503,427,3,17
DM-S0725,Staples Item 725,Staples,Oil,263,223,1,25
DM-F0726,FMCG Item 726,FMCG,Shampoo,71,65,4,16
DM-F0727,FMCG Item 727,FMCG,Snacks,50,46,5,21
DM-A0728,Apparel Item 728,Apparel,Mens,702,421,10,44
DM-A0729,Apparel Item 729,Apparel,Womens,646,387,12,43
DM-G0730,General Item 730,General,Kitchen,1191,893,11,39
DM-F0731,FMCG Item 731,FMCG,Shampoo,50,46,4,22
DM-S0732,Staples Item 732,Staples,Oil,64,54,2,19
DM-F0733,FMCG Item 733,FMCG,Soap,327,300,5,23
DM-A0734,Apparel Item 734,Apparel,Womens,910,546,12,33
DM-S0735,Staples Item 735,Staples,Flour,774,657,1,43
DM-G0736,General Item 736,General,Kitchen,1905,1428,8,33
DM-S0737,Staples Item 737,Staples,Flour,659,560,3,22
DM-S0738,Staples Item 738,Staples,Rice,933,793,1,27
DM-A0739,Apparel Item 739,Apparel,Womens,1002,601,11,29
DM-G0740,General Item 740,General,Toys,1756,1317,7,30
DM-G0741,General Item 741,General,Toys,1756,1317,9,15
DM-A0742,Apparel Item 742,Apparel,Mens,543,325,13,20
DM-G0743,General Item 743,General,Kitchen,1415,1061,10,44
DM-F0744,FMCG Item 744,FMCG,Soap,162,149,5,17
DM-A0745,Apparel Item 745,Apparel,Mens,1025,615,15,23
DM-A0746,Apparel Item 746,Apparel,Kids,230,138,11,25
DM-G0747,General Item 747,General,Bedding,1486,1114,8,18
DM-A0748,Apparel Item 748,Apparel,Mens,787,472,13,24
DM-A0749,Apparel Item 749,Apparel,Womens,713,427,10,28
DM-F0750,FMCG Item 750,FMCG,Shampoo,49,45,5,36
DM-G0751,General Item 751,General,Toys,1806,1354,10,31
DM-S0752,Staples Item 752,Staples,Flour,477,405,1,16
DM-F0753,FMCG Item 753,FMCG,Biscuits,348,320,4,28
DM-F0754,FMCG Item 754,FMCG,Shampoo,413,379,3,42
DM-A0755,Apparel Item 755,Apparel,Kids,610,366,11,39
DM-F0756,FMCG Item 756,FMCG,Biscuits,222,204,5,41
DM-S0757,Staples Item 757,Staples,Oil,896,761,1,28
DM-G0758,General Item 758,General,Bedding,1670,1252,12,20
DM-G0759,General Item 759,General,Toys,1125,843,12,41
DM-A0760,Apparel Item 760,Apparel,Mens,991,594,15,34
DM-F0761,FMCG Item 761,FMCG,Biscuits,233,214,3,28
DM-G0762,General Item 762,General,Bedding,1443,1082,8,18
DM-S0763,Staples Item 763,Staples,Oil,670,569,2,22
DM-F0764,FMCG Item 764,FMCG,Snacks,357,328,3,42
DM-A0765,Apparel Item 765,Apparel,Womens,556,333,11,23
DM-F0766,FMCG Item 766,FMCG,Snacks,433,398,5,22
DM-S0767,Staples Item 767,Staples,Flour,579,492,3,45
DM-S0768,Staples Item 768,Staples,Dal,889,755,3,29
DM-A0769,Apparel Item 769,Apparel,Mens,1159,695,14,36
DM-F0770,FMCG Item 770,FMCG,Soap,378,347,5,22
DM-G0771,General Item 771,General,Kitchen,1622,1216,10,34
DM-A0772,Apparel Item 772,Apparel,Womens,977,586,15,31
DM-F0773,FMCG Item 773,FMCG,Soap,13,11,5,21
DM-S0774,Staples Item 774,Staples,Dal,843,716,1,16
DM-S0775,Staples Item 775,Staples,Dal,679,577,3,42
DM-G0776,General Item 776,General,Kitchen,1230,922,8,31
DM-S0777,Staples Item 777,Staples,Dal,216,183,2,24
DM-F0778,FMCG Item 778,FMCG,Snacks,133,122,4,40
DM-A0779,Apparel Item 779,Apparel,Kids,945,567,15,32
DM-F0780,FMCG Item 780,FMCG,Biscuits,260,239,4,27
DM-F0781,FMCG Item 781,FMCG,Shampoo,247,227,4,37
DM-G0782,General Item 782,General,Toys,1018,763,8,38
DM-A0783,Apparel Item 783,Apparel,Womens,979,587,11,26
DM-S0784,Staples Item 784,Staples,Rice,448,380,1,38
DM-F0785,FMCG Item 785,FMCG,Soap,231,212,5,26
DM-A0786,Apparel Item 786,Apparel,Mens,751,450,13,19
DM-G0787,General Item 787,General,Kitchen,353,264,9,20
DM-S0788,Staples Item 788,Staples,Oil,417,354,1,44
DM-G0789,General Item 789,General,Kitchen,1992,1494,12,19
DM-F0790,FMCG Item 790,FMCG,Shampoo,255,234,3,35
DM-G0791,General Item 791,General,Bedding,939,704,12,20
DM-S0792,Staples Item 792,Staples,Rice,167,141,1,33
DM-G0793,General Item 793,General,Kitchen,1349,1011,9,37
DM-G0794,General Item 794,General,Kitchen,998,748,9,30
DM-A0795,Apparel Item 795,Apparel,Kids,1148,688,11,19
DM-A0796,Apparel Item 796,Apparel,Mens,460,276,15,22
DM-A0797,Apparel Item 797,Apparel,Womens,762,457,12,42
DM-A0798,Apparel Item 798,Apparel,Womens,418,250,13,36
DM-S0799,Staples Item 799,Staples,Oil,182,154,1,32
DM-F0800,FMCG Item 800,FMCG,Soap,454,417,4,31
DM-A0801,Apparel Item 801,Apparel,Mens,626,375,12,40
DM-A0802,Apparel Item 802,Apparel,Kids,632,379,15,41
DM-S0803,Staples Item 803,Staples,Flour,415,352,2,29
DM-G0804,General Item 804,General,Bedding,1134,850,11,37
DM-G0805,General Item 805,General,Toys,833,624,12,40
DM-A0806,Apparel Item 806,Apparel,Womens,445,267,14,15
DM-G0807,General Item 807,General,Bedding,262,196,12,38
DM-G0808,General Item 808,General,Toys,233,174,7,25
DM-A0809,Apparel Item 809,Apparel,Kids,1108,664,13,35
DM-A0810,Apparel Item 810,Apparel,Kids,429,257,14,27
DM-G0811,General Item 811,General,Toys,428,321,8,16
DM-A0812,Apparel Item 812,Apparel,Kids,409,245,12,15
DM-S0813,Staples Item 813,Staples,Flour,64,54,2,26
DM-G0814,General Item 814,General,Kitchen,902,676,10,25
DM-F0815,FMCG Item 815,FMCG,Soap,364,334,3,21
DM-F0816,FMCG Item 816,FMCG,Snacks,441,405,4,21
DM-S0817,Staples Item 817,Staples,Flour,934,793,1,42
DM-A0818,Apparel Item 818,Apparel,Kids,608,364,13,44
DM-F0819,FMCG Item 819,FMCG,Snacks,222,204,3,18
DM-G0820,General Item 820,General,Bedding,1999,1499,11,25
DM-S0821,Staples Item 821,Staples,Flour,183,155,2,30
DM-F0822,FMCG Item 822,FMCG,Soap,140,128,5,25
DM-F0823,FMCG Item 823,FMCG,Biscuits,407,374,4,21
DM-F0824,FMCG Item 824,FMCG,Snacks,23,21,3,23
DM-S0825,Staples Item 825,Staples,Oil,337,286,1,42
DM-G0826,General Item 826,General,Toys,944,708,10,35
DM-F0827,FMCG Item 827,FMCG,Shampoo,109,100,3,16
DM-S0828,Staples Item 828,Staples,Flour,374,317,2,33
DM-G0829,General Item 829,General,Bedding,719,539,11,40
DM-F0830,FMCG Item 830,FMCG,Soap,373,343,5,29
DM-S0831,Staples Item 831,Staples,Dal,539,458,3,21
DM-F0832,FMCG Item 832,FMCG,Biscuits,393,361,3,39
DM-A0833,Apparel Item 833,Apparel,Mens,562,337,15,34
DM-A0834,Apparel Item 834,Apparel,Womens,358,214,15,35
DM-G0835,General Item 835,General,Bedding,1581,1185,11,37
DM-S0836,Staples Item 836,Staples,Rice,856,727,3,18
DM-G0837,General Item 837,General,Bedding,460,345,11,31
DM-F0838,FMCG Item 838,FMCG,Shampoo,312,287,4,18
DM-A0839,Apparel Item 839,Apparel,Kids,619,371,11,23
DM-S0840,Staples Item 840,Staples,Dal,498,423,1,45
DM-S0841,Staples Item 841,Staples,Flour,341,289,1,39
DM-F0842,FMCG Item 842,FMCG,Biscuits,322,296,4,44
DM-G0843,General Item 843,General,Bedding,1299,974,10,39
DM-G0844,General Item 844,General,Bedding,1598,1198,11,32
DM-G0845,General Item 845,General,Toys,1202,901,11,43
DM-G0846,General Item 846,General,Kitchen,188,141,10,19
DM-S0847,Staples Item 847,Staples,Oil,329,279,2,32
DM-F0848,FMCG Item 848,FMCG,Shampoo,313,287,4,40
DM-G0849,General Item 849,General,Kitchen,859,644,9,17
DM-G0850,General Item 850,General,Bedding,455,341,8,34
DM-A0851,Apparel Item 851,Apparel,Womens,652,391,12,28
DM-S0852,Staples Item 852,Staples,Flour,956,812,3,44
DM-S0853,Staples Item 853,Staples,Rice,171,145,1,42
DM-G0854,General Item 854,General,Kitchen,840,630,12,37
DM-S0855,Staples Item 855,Staples,Dal,461,391,1,32
DM-F0856,FMCG Item 856,FMCG,Soap,177,162,3,35
DM-G0857,General Item 857,General,Kitchen,1351,1013,7,33
DM-G0858,General Item 858,General,Toys,689,516,11,29
DM-G0859,General Item 859,General,Bedding,1741,1305,11,15
DM-G0860,General Item 860,General,Toys,1580,1185,10,43
DM-S0861,Staples Item 861,Staples,Flour,857,728,2,25
DM-S0862,Staples Item 862,Staples,Dal,55,46,2,38
DM-S0863,Staples Item 863,Staples,Flour,779,662,3,26
DM-A0864,Apparel Item 864,Apparel,Kids,239,143,15,34
DM-A0865,Apparel Item 865,Apparel,Womens,484,290,10,42
DM-S0866,Staples Item 866,Staples,Rice,721,612,2,41
DM-A0867,Apparel Item 867,Apparel,Kids,375,225,13,45
